sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,qt_pessoas_residencia,renda
F,False,True,2,Empresário,Secundário,União,Governamental,31,0.6301369863013698,4.0,2972.75
F,False,True,0,Assalariado,Superior completo,Casado,Casa,45,14.304109589041095,2.0,4168.41
F,False,True,0,Assalariado,Superior completo,Viúvo,Casa,61,8.136986301369863,1.0,5564.02
F,True,True,2,Empresário,Superior completo,Casado,Casa,43,1.578082191780822,4.0,4029.56
F,False,False,0,Assalariado,Superior completo,Casado,Casa,46,17.19178082191781,2.0,2365.1
M,False,False,1,Assalariado,Secundário,Casado,Casa,28,1.4328767123287671,3.0,2511.57
F,False,False,1,Assalariado,Secundário,Casado,Com os pais,28,4.005479452054795,3.0,740.32
F,False,True,0,Assalariado,Secundário,Casado,Casa,41,3.0904109589041098,2.0,1278.55
F,False,True,0,Empresário,Secundário,Casado,Casa,57,4.336986301369863,2.0,1936.8
F,False,False,0,Empresário,Primário,Casado,Governamental,52,0.6328767123287671,2.0,2000.3
F,False,False,0,Pensionista,Superior completo,Casado,Governamental,58,,2.0,2508.12
M,True,False,0,Empresário,Superior completo,Solteiro,Com os pais,25,0.2958904109589041,1.0,1943.13
M,True,False,1,Assalariado,Secundário,Casado,Aluguel,31,9.334246575342464,3.0,11278.12
M,True,True,0,Empresário,Secundário,Casado,Casa,52,9.882191780821918,2.0,15437.06
F,True,True,2,Servidor público,Primário,Casado,Casa,38,15.643835616438356,4.0,5979.81
F,False,True,0,Assalariado,Secundário,Casado,Casa,53,1.6082191780821915,2.0,881.99
F,False,True,0,Pensionista,Secundário,Casado,Casa,56,,2.0,2763.64
F,False,False,0,Pensionista,Secundário,Viúvo,Casa,65,,1.0,3217.12
F,False,False,0,Assalariado,Superior completo,Casado,Casa,50,3.1780821917808217,2.0,593.13
M,False,False,0,Assalariado,Secundário,Casado,Casa,52,13.873972602739729,2.0,27420.3
M,False,True,1,Assalariado,Secundário,Casado,Casa,26,3.671232876712329,3.0,3365.23
F,False,True,0,Assalariado,Primário,Casado,Casa,45,6.715068493150685,2.0,11728.07
F,False,True,2,Assalariado,Superior completo,Casado,Casa,37,8.928767123287669,4.0,3787.3
F,False,True,0,Assalariado,Superior completo,Casado,Casa,50,18.6054794520548,2.0,3420.34
M,True,False,1,Empresário,Secundário,Casado,Casa,45,6.602739726027397,3.0,5047.05
M,True,False,0,Empresário,Superior completo,Casado,Governamental,38,7.386301369863013,2.0,6161.31
F,True,True,1,Empresário,Secundário,Casado,Casa,30,2.345205479452055,3.0,1307.4
F,False,False,1,Assalariado,Superior incompleto,Casado,Casa,34,11.04109589041096,3.0,2568.56
F,False,True,0,Empresário,Secundário,Casado,Casa,42,3.797260273972603,2.0,4053.52
F,False,True,1,Empresário,Secundário,Casado,Casa,46,7.805479452054794,3.0,6260.74
M,True,True,1,Servidor público,Secundário,Casado,Casa,47,4.684931506849315,3.0,14919.5
F,False,True,2,Empresário,Secundário,União,Casa,34,4.975342465753425,4.0,1291.84
M,True,True,0,Empresário,Superior completo,Casado,Casa,47,5.789041095890411,2.0,4198.11
M,False,False,1,Assalariado,Superior incompleto,Casado,Aluguel,31,4.953424657534247,3.0,10480.54
F,False,False,0,Assalariado,Superior completo,Casado,Casa,40,15.126027397260271,2.0,2830.34
F,False,True,0,Pensionista,Secundário,Casado,Casa,66,,2.0,1270.79
F,True,True,1,Assalariado,Superior incompleto,União,Casa,35,7.542465753424658,3.0,12221.21
F,False,True,0,Assalariado,Secundário,Casado,Casa,30,6.972602739726027,2.0,2313.2
F,False,False,0,Empresário,Secundário,Solteiro,Casa,44,1.0136986301369864,1.0,1780.89
M,False,False,1,Assalariado,Secundário,Casado,Casa,36,3.624657534246576,3.0,6648.79
M,True,True,1,Empresário,Superior completo,Casado,Casa,31,2.128767123287671,3.0,4109.04
M,False,True,1,Empresário,Superior completo,Casado,Casa,32,3.287671232876712,3.0,1849.76
M,False,False,0,Servidor público,Secundário,Solteiro,Com os pais,26,5.468493150684932,1.0,2864.07
F,False,True,0,Pensionista,Secundário,Separado,Casa,57,,1.0,4432.97
F,True,True,0,Assalariado,Secundário,União,Casa,47,13.189041095890412,2.0,2758.04
F,True,True,0,Assalariado,Secundário,Casado,Casa,46,19.9013698630137,2.0,11647.85
M,True,False,2,Assalariado,Secundário,Casado,Casa,41,19.67945205479452,4.0,27202.04
F,False,True,0,Assalariado,Superior completo,Separado,Casa,44,3.72054794520548,1.0,2863.05
M,True,True,1,Assalariado,Superior completo,Casado,Estúdio,50,7.191780821917808,3.0,10060.24
M,False,False,0,Assalariado,Secundário,Casado,Casa,52,13.873972602739729,2.0,11660.09
M,True,True,0,Assalariado,Superior completo,Casado,Casa,33,1.9315068493150684,2.0,1264.73
M,True,True,0,Pensionista,Secundário,Casado,Casa,57,,2.0,8440.9
F,False,False,1,Empresário,Superior completo,Separado,Casa,41,21.86027397260274,2.0,3910.27
F,False,True,0,Assalariado,Secundário,Casado,Casa,55,8.471232876712326,2.0,7100.13
F,False,True,0,Pensionista,Secundário,Casado,Casa,60,,2.0,1392.89
F,False,False,0,Assalariado,Superior completo,Solteiro,Casa,51,4.016438356164383,1.0,4215.44
F,True,False,2,Assalariado,Superior completo,Casado,Casa,33,8.265753424657534,4.0,2099.06
F,False,False,0,Pensionista,Secundário,Casado,Casa,63,,2.0,10160.85
F,False,True,0,Assalariado,Superior completo,Casado,Casa,57,31.36438356164384,2.0,1847.72
M,True,False,0,Assalariado,Secundário,União,Casa,41,1.7671232876712328,2.0,1146.76
F,False,False,0,Empresário,Superior completo,Casado,Casa,48,11.558904109589042,2.0,3150.78
F,False,True,0,Pensionista,Superior completo,Casado,Casa,63,,2.0,1670.51
M,True,False,0,Servidor público,Superior completo,Casado,Governamental,30,7.331506849315067,2.0,6044.78
F,False,True,0,Servidor público,Superior incompleto,Casado,Casa,48,4.701369863013698,2.0,7618.78
M,True,False,0,Assalariado,Superior completo,Solteiro,Casa,50,3.2986301369863016,1.0,5167.98
M,False,True,0,Empresário,Superior completo,Solteiro,Casa,33,4.627397260273972,1.0,10688.95
F,False,True,1,Empresário,Superior completo,Solteiro,Casa,37,6.008219178082192,2.0,8204.14
M,False,False,2,Assalariado,Secundário,Casado,Casa,27,6.367123287671232,4.0,2144.05
F,True,True,0,Assalariado,Superior completo,Casado,Casa,45,1.1232876712328768,2.0,5293.84
F,False,True,1,Empresário,Superior completo,Casado,Casa,43,3.8301369863013695,3.0,3707.72
F,True,True,2,Empresário,Superior completo,Casado,Casa,32,3.4273972602739726,4.0,2776.38
F,False,True,0,Assalariado,Secundário,Casado,Casa,53,13.758904109589038,2.0,2850.45
F,True,True,1,Assalariado,Secundário,Casado,Casa,54,18.76438356164384,3.0,22377.69
M,True,True,1,Empresário,Secundário,União,Casa,34,6.846575342465752,3.0,2446.06
M,True,True,0,Empresário,Superior incompleto,União,Casa,26,2.8821917808219184,2.0,1445.1
F,False,True,0,Pensionista,Secundário,Separado,Casa,62,,1.0,610.18
F,False,True,1,Assalariado,Secundário,Casado,Casa,32,0.5260273972602739,3.0,1402.25
F,False,True,0,Pensionista,Secundário,Casado,Casa,62,,2.0,3237.37
M,True,True,1,Servidor público,Superior completo,Casado,Casa,31,8.671232876712331,3.0,2333.55
F,False,False,0,Empresário,Superior incompleto,Casado,Casa,31,0.3753424657534247,2.0,5108.73
M,False,False,0,Empresário,Secundário,Casado,Com os pais,24,1.9150684931506847,2.0,4001.71
F,True,True,1,Servidor público,Superior completo,União,Casa,33,1.2547945205479452,3.0,2090.46
F,False,False,0,Pensionista,Superior completo,Casado,Casa,59,,2.0,1939.84
F,False,False,0,Assalariado,Secundário,Casado,Casa,41,5.717808219178082,2.0,4219.3
F,False,True,0,Empresário,Secundário,Solteiro,Casa,35,17.186301369863013,1.0,1894.85
F,False,True,0,Bolsista,Superior completo,Casado,Casa,51,10.695890410958905,2.0,7176.08
F,True,False,1,Empresário,Superior completo,Casado,Casa,30,5.657534246575342,3.0,7958.19
F,False,True,1,Empresário,Superior completo,União,Casa,29,6.016438356164382,3.0,3316.99
F,False,False,0,Assalariado,Superior completo,Viúvo,Casa,45,5.515068493150685,1.0,1119.55
F,False,False,0,Assalariado,Secundário,Casado,Casa,54,6.0465753424657525,2.0,4506.02
F,True,False,0,Servidor público,Secundário,Casado,Casa,59,10.6,2.0,3027.8
M,True,True,0,Empresário,Superior completo,Solteiro,Casa,29,4.104109589041096,1.0,3916.18
M,True,True,1,Assalariado,Superior completo,Separado,Governamental,47,5.63013698630137,2.0,2134.05
F,False,False,0,Assalariado,Secundário,Casado,Casa,35,8.695890410958905,2.0,5672.08
F,True,True,1,Empresário,Secundário,Casado,Casa,29,4.057534246575343,3.0,3101.44
F,True,True,2,Servidor público,Superior completo,Casado,Casa,40,12.649315068493149,4.0,11238.1
F,False,True,0,Assalariado,Secundário,Casado,Casa,49,18.06575342465753,2.0,2689.69
M,False,True,0,Assalariado,Superior completo,Casado,Casa,40,5.6438356164383565,2.0,17087.36
M,True,True,0,Assalariado,Secundário,Casado,Casa,36,18.18904109589041,2.0,7008.91
M,False,True,0,Assalariado,Secundário,Casado,Casa,43,20.11232876712329,2.0,5060.34
F,True,True,2,Servidor público,Secundário,Casado,Casa,39,16.695890410958906,4.0,14254.95
M,True,False,3,Assalariado,Secundário,Casado,Casa,27,9.52054794520548,5.0,2468.77
M,False,True,0,Assalariado,Secundário,Solteiro,Casa,28,6.3780821917808215,1.0,1281.37
F,True,False,0,Assalariado,Superior completo,Casado,Casa,39,7.016438356164382,2.0,4653.81
F,False,False,0,Empresário,Secundário,Casado,Casa,46,8.038356164383561,2.0,1929.57
F,False,True,0,Empresário,Secundário,Casado,Casa,46,4.298630136986302,2.0,8089.09
M,False,True,0,Servidor público,Secundário,Casado,Aluguel,28,6.3643835616438365,2.0,1744.71
F,False,False,0,Empresário,Secundário,Casado,Casa,41,6.205479452054795,2.0,1788.11
F,False,False,0,Pensionista,Superior completo,Viúvo,Casa,65,,1.0,3092.44
F,False,True,0,Pensionista,Superior completo,Casado,Casa,49,,2.0,1829.98
F,True,True,0,Assalariado,Primário,Casado,Casa,44,1.704109589041096,2.0,1043.34
F,False,False,0,Assalariado,Secundário,Casado,Com os pais,33,2.38082191780822,2.0,1220.71
F,False,False,0,Assalariado,Secundário,Solteiro,Casa,32,5.92876712328767,1.0,679.88
M,True,True,0,Assalariado,Superior completo,Casado,Com os pais,30,4.0191780821917815,2.0,3878.25
M,True,False,0,Assalariado,Secundário,Solteiro,Casa,32,7.882191780821918,1.0,12800.52
M,False,False,0,Empresário,Secundário,Casado,Governamental,40,6.693150684931508,2.0,5484.79
F,False,True,0,Pensionista,Secundário,Casado,Casa,56,,2.0,1785.82
F,False,True,0,Empresário,Superior completo,Solteiro,Casa,46,1.7589041095890412,1.0,740.32
F,False,True,0,Assalariado,Superior completo,Casado,Casa,33,12.2,2.0,2614.05
M,True,False,0,Assalariado,Secundário,Casado,Casa,34,11.271232876712329,2.0,8352.16
F,False,True,0,Pensionista,Superior completo,Casado,Casa,64,,2.0,1676.47
F,False,True,0,Servidor público,Secundário,União,Casa,50,16.528767123287672,2.0,15069.59
F,False,False,0,Pensionista,Secundário,Casado,Casa,62,,2.0,1107.76
M,True,True,1,Empresário,Secundário,Casado,Casa,46,5.4301369863013695,3.0,2397.59
M,False,True,0,Assalariado,Superior completo,Casado,Com os pais,40,8.69041095890411,2.0,26131.15
M,True,True,0,Assalariado,Superior completo,Casado,Com os pais,30,4.0191780821917815,2.0,8198.55
F,False,False,0,Empresário,Superior completo,Solteiro,Aluguel,26,5.972602739726027,1.0,798.87
F,False,False,0,Empresário,Superior completo,Casado,Casa,38,2.9315068493150687,2.0,4213.92
F,False,True,0,Pensionista,Superior completo,Solteiro,Casa,61,,1.0,1234.56
M,False,True,0,Assalariado,Superior completo,Casado,Casa,35,11.03835616438356,2.0,2735.96
M,False,True,0,Assalariado,Superior completo,Casado,Casa,38,5.301369863013699,2.0,5264.89
M,True,True,0,Servidor público,Superior completo,Solteiro,Casa,27,2.263013698630137,1.0,1276.69
F,True,False,0,Empresário,Superior completo,Casado,Casa,29,1.8,2.0,1046.79
F,True,False,0,Assalariado,Secundário,Casado,Casa,42,8.243835616438357,2.0,2167.71
M,True,True,2,Servidor público,Superior completo,Casado,Casa,33,14.931506849315069,4.0,30253.38
F,True,True,0,Assalariado,Superior completo,Casado,Casa,45,7.832876712328768,2.0,959.69
F,True,True,0,Servidor público,Superior completo,Solteiro,Casa,60,41.2,1.0,23610.27
F,True,True,0,Empresário,Superior completo,União,Casa,32,0.8438356164383561,2.0,3011.85
F,False,False,0,Assalariado,Superior completo,Casado,Casa,30,9.183561643835615,2.0,4300.29
F,False,True,0,Empresário,Superior completo,Casado,Casa,41,6.101369863013699,2.0,2070.62
M,False,False,1,Assalariado,Secundário,Casado,Casa,44,3.994520547945205,3.0,1313.12
F,False,False,0,Assalariado,Superior completo,Casado,Casa,55,10.3013698630137,2.0,13520.34
F,True,True,1,Empresário,Superior completo,Casado,Casa,31,4.427397260273971,3.0,2885.34
F,False,True,0,Pensionista,Primário,Solteiro,Casa,58,,1.0,1957.8
M,False,True,0,Assalariado,Secundário,Casado,Casa,44,4.3863013698630136,2.0,2807.93
F,False,False,1,Empresário,Superior completo,Casado,Com os pais,37,3.2109589041095887,3.0,557.74
F,False,False,0,Empresário,Superior completo,Casado,Casa,30,7.432876712328768,2.0,5550.08
F,True,True,0,Assalariado,Secundário,Casado,Casa,50,4.986301369863013,2.0,1260.22
M,True,True,1,Assalariado,Superior completo,Casado,Casa,38,4.931506849315068,3.0,4944.69
F,False,True,0,Assalariado,Superior completo,Solteiro,Casa,60,29.04109589041096,1.0,6678.37
M,False,True,1,Assalariado,Superior completo,Casado,Casa,25,5.476712328767123,3.0,7688.9
F,False,True,0,Pensionista,Secundário,Casado,Casa,61,,2.0,786.99
M,True,False,2,Servidor público,Secundário,Casado,Casa,38,17.967123287671228,4.0,37482.6
F,False,False,2,Servidor público,Secundário,Casado,Estúdio,30,7.956164383561643,4.0,1660.9
F,False,True,0,Assalariado,Secundário,Casado,Casa,43,2.632876712328767,2.0,649.72
F,False,False,0,Assalariado,Superior completo,Solteiro,Casa,37,1.0547945205479452,1.0,7627.69
M,True,True,0,Assalariado,Secundário,Casado,Casa,59,21.95890410958904,2.0,25008.3
F,False,False,0,Empresário,Superior completo,Casado,Casa,56,5.06027397260274,2.0,969.03
M,True,True,0,Empresário,Superior completo,Solteiro,Casa,32,2.5534246575342467,1.0,8844.91
M,True,True,0,Assalariado,Secundário,Solteiro,Casa,38,14.591780821917803,1.0,11473.21
F,False,True,0,Assalariado,Superior completo,Casado,Casa,54,2.4465753424657533,2.0,1178.15
F,True,True,0,Pensionista,Secundário,Casado,Governamental,64,,2.0,5159.9
M,True,False,0,Assalariado,Superior completo,Casado,Com os pais,28,4.693150684931507,2.0,6653.19
F,False,True,0,Assalariado,Secundário,Casado,Casa,52,8.052054794520547,2.0,4257.6
F,False,True,0,Pensionista,Superior completo,Casado,Casa,58,,2.0,5521.69
M,False,False,1,Assalariado,Superior completo,Casado,Casa,37,17.186301369863013,3.0,9807.65
F,True,True,0,Empresário,Secundário,Viúvo,Casa,59,14.97808219178082,1.0,4692.19
F,True,True,0,Assalariado,Superior completo,União,Casa,43,9.512328767123286,2.0,2586.82
F,False,True,0,Assalariado,Secundário,Casado,Casa,53,8.345205479452055,2.0,8281.84
F,False,True,0,Assalariado,Secundário,Viúvo,Casa,57,4.523287671232877,1.0,4111.46
M,True,True,1,Assalariado,Secundário,Casado,Casa,37,8.479452054794521,3.0,6165.77
M,False,True,1,Empresário,Superior incompleto,Casado,Casa,34,3.202739726027397,3.0,1420.44
F,True,True,0,Pensionista,Secundário,Casado,Casa,52,,2.0,4010.64
M,True,True,1,Assalariado,Superior completo,Casado,Casa,30,8.715068493150685,3.0,9248.5
F,False,True,0,Pensionista,Secundário,Viúvo,Casa,66,,1.0,2770.82
F,True,False,0,Servidor público,Superior completo,Solteiro,Casa,46,11.435616438356163,1.0,2979.77
F,False,True,0,Pensionista,Superior completo,Solteiro,Casa,62,,1.0,3687.63
F,False,True,2,Empresário,Superior completo,Casado,Casa,41,8.695890410958905,4.0,1279.44
F,False,True,0,Assalariado,Secundário,Solteiro,Casa,29,1.6164383561643836,1.0,118.71
F,False,False,0,Servidor público,Superior completo,Casado,Casa,34,15.306849315068495,2.0,7064.24
M,False,True,0,Assalariado,Superior completo,Solteiro,Casa,40,9.101369863013696,1.0,10344.28
M,False,True,0,Assalariado,Secundário,Solteiro,Casa,32,2.6356164383561644,1.0,1305.55
F,False,True,0,Servidor público,Superior incompleto,União,Casa,28,2.1780821917808217,2.0,1284.01
M,True,False,0,Empresário,Secundário,União,Casa,31,5.528767123287671,2.0,4980.11
M,False,True,2,Assalariado,Superior completo,União,Casa,39,6.347945205479452,4.0,8000.5
F,False,True,0,Assalariado,Superior completo,Casado,Casa,33,10.96986301369863,2.0,10364.94
F,True,True,0,Assalariado,Secundário,Casado,Casa,40,2.4520547945205484,2.0,3400.91
F,False,False,1,Empresário,Secundário,Casado,Com os pais,37,3.2109589041095887,3.0,2453.86
M,True,False,2,Assalariado,Secundário,Casado,Casa,35,0.5945205479452055,4.0,2007.62
F,False,True,0,Assalariado,Superior completo,Casado,Casa,40,6.750684931506848,2.0,1178.26
F,True,True,0,Assalariado,Secundário,Casado,Casa,35,4.526027397260274,2.0,1647.16
F,False,True,0,Assalariado,Secundário,Solteiro,Casa,40,1.8986301369863008,1.0,3395.79
F,False,True,0,Assalariado,Superior completo,Casado,Casa,46,4.2027397260273975,2.0,2785.02
F,True,True,1,Servidor público,Superior completo,Casado,Casa,38,0.8,3.0,543.54
F,False,False,1,Assalariado,Superior completo,União,Com os pais,33,14.69041095890411,3.0,2671.59
F,True,True,1,Assalariado,Superior incompleto,União,Casa,35,7.542465753424658,3.0,929.07
F,False,False,0,Empresário,Secundário,Casado,Casa,35,6.846575342465752,2.0,13456.47
F,False,True,0,Assalariado,Superior completo,Casado,Casa,47,2.432876712328768,2.0,1611.18
F,False,False,0,Empresário,Superior incompleto,Solteiro,Casa,28,3.3123287671232875,1.0,1290.14
F,False,False,0,Servidor público,Superior completo,Casado,Casa,46,11.849315068493151,2.0,2644.74
F,True,True,1,Empresário,Superior completo,Casado,Casa,45,7.315068493150685,3.0,2509.28
M,True,False,2,Assalariado,Superior incompleto,Casado,Casa,34,5.945205479452055,4.0,8458.92
F,False,True,0,Assalariado,Superior completo,Casado,Casa,49,1.7945205479452055,2.0,630.94
F,False,True,0,Pensionista,Secundário,Solteiro,Casa,61,,1.0,3809.84
F,False,True,0,Assalariado,Secundário,Casado,Casa,23,4.279452054794521,2.0,1460.35
F,False,True,0,Assalariado,Superior completo,Solteiro,Governamental,52,7.2027397260273975,1.0,2231.22
F,False,True,0,Servidor público,Superior completo,Separado,Casa,39,0.8273972602739726,1.0,3552.24
F,False,True,1,Assalariado,Secundário,Casado,Casa,37,14.304109589041095,3.0,1646.99
F,False,False,0,Pensionista,Secundário,Casado,Casa,59,,2.0,6832.88
F,False,True,0,Assalariado,Superior completo,Casado,Casa,42,8.134246575342466,2.0,16898.96
F,False,False,0,Empresário,Secundário,Casado,Casa,53,10.082191780821915,2.0,2270.58
M,True,True,0,Assalariado,Superior incompleto,Casado,Com os pais,29,0.2547945205479452,2.0,5077.28
